1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1;365,517,517,583,583,583,365,995,246,246,246,246,841,841,583,583,841,995,583,583,583,246,246,365,583,246,246,246,583,330,246,583,365,246,995,583,583,365,246,583,365,330,246,365,841,365,246,246,583,995,365,583,995,365,988,995,583,365,995,995,365,365,995,583,995,995,365,365,365,995,365,995,365,365,365,517,330,583,583,995,365,365,995,995,995,246,365,995,246,583,583,246,246,339,995,246,246,841,246,841,841,841,841,841,365,995,988,988,988,988,988,995,246,995,995,988,995,91,91,995,995,995,246,995,583,91,246,91,365,583,583,583,583,583,365,365,232,232,232,995,232,583,583,232,365,365,365,802,926,802,365,625,625,365,365,995,995,995,246,995,583,265,583,583,232,583,995,841,583,106,106,106,106,106,227,121,988,995,246,995,625,995,583,583,583,995,583,583,995,246,246,365,583,365,365,841,246,841,583,583,583,246,841,841,246,841,995,841,841,246,583,995,246,583,583,995,330,365,583,841,841,841,841,583,841,841,246,365,988,583,995,246,365,583,583,365,583,365,995,583,1005,1005,841,246,246,246,517,517,517,517,995,995,583,995,232,234,106,246,246,365,246,995,995,625,841,246,841,625,625,246,625,995,841,841,995,365,227,583,995,246,841,365,791,365,265,330,995,995,995,77,365,246,841,246,232,365,365,365,232,365,365,995,583,246,529,995,246
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1;896,896,896,486,896,552,896,896,896,896,896,552,896,896,896,896,896,552,519,486,896,896,896,896,552,896,896,519,164,896,519,896,519,552,519,514,164,164,896,519,896,486,896,552,519,914,552,519,896
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;661,524,375,660,661,524,743,660,660,230,750,743,375,230,230,661,138,230,660,721,743,743,704,785,743,273,661,660,785,743,785,704,743,785,230,195,704,785,704,743,704,230,743,704,273,451,138,524,772,791,660,660,743,661,772,661,204,274,661,743,586,375,785,660,215,743,772,864,743,743,661,204,743,230,743,375,375,743,743,660,660,630,630,743,204,204,230,230,230,375,384,230,743,743,375,660,230,743,532,743,791,532,532,791,532,660,661,215,772,743,230,660,660,230,451,230,772,215,743,743,791,743,215,743,230,660,230,743,772,215,660,743,743,138,660,785,743,375,660,743,524,524,660,785,902,743,743,743,743,195,743,451,660,743,451,785,704,444,234,772,743,772,772,195,743,451,743,743,451,743,660,451,743,743,444,608,743,660,451,743,743,661,743,743,743,743,230,230,772,743,660,743,230,743,743,660,743,791,743,785,660,660,743,772,215,335,785,592,62,660,660,375,230,661,230,743,772,91,743,743,660,660,660,660,230,375,230,660,808,743,808,661,785,772,743,743,743,661,230,660,375,230,62,743,660,62,743,230,375,743,743,743,215,743,215,660,660,661,704,121,215,230,704,661,661,661,661,335,375,375,743,743,532,230,661,743,661,204,660,660,375,375,230,864,743,230,230,384,230,791,791,274,230,375,274,772,743,791,375,660,660,791,660,770,770,772,375,743,743,660,743,785,785,743,864,274,660,785,660,274,375,195,743,785,902,770,375,375,375,375,375,375,375,660,772,743,743,375,138,743,743,375,785,785,785,791,791,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,743,743,785,785,785,785,785,743,785,785,160,791,791,791,660,743,660,151,785,375,785,791,785,791,215,785,791,785,785,785,785,785,785,785,743,785,230,785,791,215,785,785,791,743,230,84,215,215,660,84,743,791,791,743,660,743,451,375,791,743,743,743,135,524,230,791,215,660,785,660,660,84,743,743,375,375,375,375,592,335,335,772,335,660,660,215,273,123,375,743,743,791,375,688,375,772,660,785,84,743,215,84,363,138,785,660,785,785,785,230,384,785,785,791,627,791,772,772,772,688,791,688,743,230,230,891,753,753,772,375,753,230,524,772,375,791,660,230,660,753,743,660,660,791,230,660,743,660,660,660,661,230,274,952,230,772,785,952,384,785,308,864,293,743,3,3,524,660,524,743,747,660,701,524,660,401,772,524,772,865,743,982,743,791,335,743,586,230,791,770,743,791,743,791,785,230,864,660,375,704,344,791,375,743,743,785,660,660,375,230,375,375,375,375,660,660,785,660,375,375,375,743,375,375,230,785,785,375,743,704,660,743,743,375,230,743,704,785,785,743,785,571,704,138,76,76,215,743,743,274,274,743,791,743,704,743,743,660,791,791,375,791,375,661,791,660,791,791,791,524,230,770,743,773,704,375,401,524,375,401,375,401,586,529,660,375,401,529,586,660,743,660,375,401,274,215,785,785,743,785,791,791,660,721,375,375,375,874
1,1,1,1,1,1,1,1,1,1,1,1;916,807,317,839,858,858,201,858,143,317,317,317
1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1;901,215,41,41,215,901,688,901,117,713,41,66,688,41,41,215,3,3,215,215,41,215,215,3,215,3,3,215,701,215,160,713,713,713,596,596,215,911,755,41,911,911,901,755,596,901,451,451,755,596,901,451,901,451,743,743,901,573,743,451,451,41,451,901,451,901,663,901,901,836,41,380,451,743,901,901,803,451,41,663,663,596,451,755,596,901,188,901,188,451,743,743,451,451,444,3,901,713,663,755,596,901,451,596,41,901,663,569,380,194,194,451,215,451,215,551,547,3,743,451,451,713,836,901,663,569,380,136,451,451,451,451,62,451,704,693,901,663,569,380,62,451,41,451,901,596,444,162,444,901,596,596,755,596,451,62,62,451,54,451,901,41,451,901,663,451,596,901,743,451,451,121,773,901,41,663,901,701,901,188,188,901,693,701,901,701,41,472,41,701,901,451,755,663,755,596,596,215,160,160,596,194,194,41,451,901,901,307,123,62,54,803,663,901,663,451,194,451,663,41,569,451,451,663,663,755,384,596,451,663,380,663,901,663,743,743,41,41,41,596,451,41,41,596,663,901,663,663,901,663,41,663,41,743,755,451,901,901,596,451,743,901,663,901,663,444,41,41,41,901,743,743,901,41,663,41,901,451,444,901,901,76,41,596,901,901,76,41,901,743,188,451,451,901,773,380,773,41
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;127,127,233,127,127,314,233,357,257,257,731,357,314,731,169,314,731,169,314,78,357,357,417,417,314,314,314,314
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;916,25,632,818,25,429,143,916,215,160,429,215,916,429,93,25,659,25,25,25,25,839,839,839,25,470,302,215,215,858,215,302,916,916,25,991,25,281,281,25,25,317,317,25,562,839,548,25,429,548,429,429,429,25,429,268,916,317,916,268,317,25,317,317,317,317,317,839,839,275,275,839,562,548,275,302,25,562,25,562,275,302,422,317,839,548,422,25,137,422,422,302,275,275,839,317,429,429,429,317,921,429,954,921,954,25,25,137,25,143,281,25,991,429,25,991,429,25,429,429,25,916,25,548,268,631,143,143,916,916,631,268,317,93,548,548,25,302,25,921,916,916,818,858,921,275,916,275,317,916,991,916,916,429,317,25,548,818,302,548,818,302,429,25,657,201,916,25,317,25,25,25,954,25,25,25,143,807,807,954,143,143,143
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;189,142,952,859,852,979,818,168,952,952,852,852,657,268,979,859,189,852,852,859,952,859,168,168,859,852,852,852,852,859,166,859,979,275,686,952,952,952,859,902,859,818,818,859,615,859,952,952,818,818,615,615,615,859,818,952,859,859,952,952,852,818,952,859,859,859,852,818,852,852,952,989,952,952,859,36,425,166,425,952,168,859,168,859,380,818,168,852,952,989,952,952,825,859,859,302,425,168,168,979,859,859,615,615,425,615,859,161
1,1,1,4,1,1,1,4,3,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,4,1,1,1,1,3,1,1,1,1,1,5,3,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,3,1,5,3,1,1,1,2,1,1,1,4,1,1,5,1,1,1,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,1,5,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,3,2,3,1,3,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,1,1,2,1,2,1,1,3,1,1,2,1,1,1,1,1,2,2,1,3,1,1,1,4,2,1,2,1,1,1,1,2,3,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1;750,863,863,750,952,483,416,863,863,863,750,952,483,416,750,952,416,483,750,483,483,160,750,952,483,416,863,863,750,952,483,416,750,863,750,952,483,416,863,863,863,863,863,863,863,863,863,483,750,750,483,750,750,863,33,632,632,750,483,416,483,863,750,750,483,416,863,750,863,503,750,750,606,863,952,483,503,863,750,750,503,429,694,863,863,294,483,750,952,483,991,32,809,863,32,863,750,483,416,190,750,952,483,416,978,483,503,978,750,483,991,750,750,863,978,483,750,863,952,600,416,750,483,416,750,863,483,600,416,863,750,483,416,863,863,750,750,750,750,750,483,483,483,600,600,483,483,750,483,416,750,483,416,483,750,483,416,952,483,416,503,750,952,483,600,416,750,952,483,483,750,483,750,416,483,750,750,750,606,600,416,694,483,750,606,483,600,416,750,483,483,750,483,483,416,750,750,483,694,483,750,483,416,750,750,483,471,483,750,483,750,483,600,416,483,483,215,750,483,416,483,483,483,483,750,863,483,600,416,750,483,416,750,483,416,750,503,281,531,483,483,750,416,750,416,7,750,750,483,471,483,483,160,863,160,334,503,863,33,977,7,250,471,750,750,750,471,334,750,483,7,503,471,483,952,483,991,416,483,483,991,416,483,416,863,334,1,250,863,539,1,694,483,416,483,416,694,66,471,1,66,471,471,471,471,66,483,483,952,416,483,483,952,483,416,483,483,483,483,483,483,236,483,416,483,416,483,600,483,694,483,128,630,979,108,41,768,357,7,992,33,483,416,250,503,483,471,416,357,76,608,232,863,863,539,539,190,483,416,483,416,411,334,503,250,483,33,357,863,483,600,416,483,416,66,483,416,250,483,483,483,483,416,483,991,416,503,483,483,483,416,294,7,160,768,416,483,416,416,294,483,416,416,471,483,416,483,416,229,483,416,608,416,483,688,335,128,108,483,483,483,483,416,483,483,483,483,483,128,108,483,229,416,79,250,483,294,334,503,483,1,1,503,483,416,503,483,7,503,503,503,694,179,503,694,503,608,3,503,600,608,334,484,179,121,179,483,606,334,334,539,250,471,1,471,471,471,483,483,471,483,416
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1;864,994,224,503,791,791,791,791,307,76,743,743,553,553,307,743,772,785,785,785,785,864,785,785,162,785,785,162,864,743,785,743
1,1,3,3,3,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;194,618,194,618,891,194,618,891,194,618,891,194,194,194,194,618,194,618,194,618,194,618,618,194,618,618,194,194,618,194,194,194,194,891,891,194,891,891,194,891,194,891,618,194,891,194,194,194,618,891,194,194,194,618,194,618,891,618,618,194,618,618,924,194,618,194,194,194,194,579,54,91,91,194,194,194,194,194,194,194,91,194,891,891
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1;606,503,208,600,930,930,600,930,930,600,503,503,79,503,879,863,863,863,863,503,930,930,179,179,179,863,863,503,711,863,600,208,492,863,711,179,503,863,315,694,863,863,503,670,792,503,768,863,548,879,548,930
1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,5,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,4,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,2,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1;664,596,190,39,720,701,17,720,15,57,719,596,978,190,701,719,128,970,7,653,237,209,32,17,720,15,57,190,664,190,190,190,720,15,720,190,970,190,720,190,190,720,190,970,970,17,720,15,57,39,651,664,639,664,17,720,15,57,651,664,190,250,190,970,970,190,190,664,190,190,190,17,720,15,57,190,190,190,664,190,190,651,664,720,15,978,190,720,15,15,651,664,144,659,659,190,978,608,190,190,688,33,33,144,17,720,15,57,639,833,651,664,664,190,897,196,970,978,190,1005,720,190,720,190,190,17,720,15,57,651,664,664,978,720,720,144,209,17,720,15,57,190,190,970,978,190,190,1,196,196,978,190,651,664,190,190,190,190,190,190,1,978,190,190,17,720,15,57,144,190,190,651,664,423,423,32,32,1,720,15,190,697,596,154,154,154,596,77,77,190,190,190,190,651,664,884,190,250,863,123,778,77,697,190,833,719,250,720,15,978,717,190,978,250,250,978,720,15,128,128,720,651,664,154,190,978,17,720,15,57,997,997,720,15,997,995,720,15,978,970,190,77,190,77,294,144,190,995,190,144,294,190,978,995,778,17,720,15,57,190,190,190,978,190,978,995,978,978,1005,720,15,190,15,651,664,995,378,190,190,952,720,15,977,190,725,190,720,15,190,651,664,190,190,978,17,720,15,57,977,978,294,720,15,190,651,664,664,978,978,720,15,720,720,978,720,15,978,978,978,978,144,250,978,190,978,978,720,15,768,190,978,154,17,720,15,57,978,720,15,833,978,978,978,154,977,978,816,952,978,978,978,978,978,33,424,1002,252,434,780,977,498,377,190,664,664,697,294,128,697,697,952,833,190,17,720,15,57,720,833,833,720,15,720,833,978,978,720,978,39,720,15,651,664,190,17,720,15,57,144,978,190,190,190,720,190,651,664,664,190,154,154,190,924,190,17,720,15,57,17,190,32,190,17,720,15,57,79,190,816,503,190,190,190,190,190,190,190,651,664,190,997,190,978,190,978,190,978
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;541,471,471,471,330,330,330,606,471,471,471,471,471,471,606,606,471,471,606,606,606,471,606,606,471,988,471,33,606,606,606,423,732,471,471,471,606,732,606,606,606,606,606,606,423,471,606,606,606,471,471,365,471,471,434,434,434,732,69,434,57,471,471,471,471,471,471,434,988,471,471,471,606,434,732,471,471,471,606,606,606,606,334,471,471,988,471,471,365,988,988,471,471,995,732,732,773,773,57,606,606,606,606,606,606,606,57,988,434,434,365,995,483,142,606,995,606,606,606,142,142,606,606,606,606,606,606,606,3,62,850,606,606,606,532,606,471,471,142,471,471,471,471,988,606,606,434,33,33,606,606,864,988,588,606,606,606,606,606,606,606,606,988,995,606,891,606,891,995,3,3,434,434,606,606,434,3,606,606,606,606,988,874,96,988,732,732,434,606,606,606,252,606,606,606,339,699,232,232,606,606,634,232,606,232,606,606,471,339,270,606,57,797,606,339,339,593,952,952,952,850,606,606,952,471,471,512,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,606,471,606,471,471,339,434,434,471,471,952,952,952,471,471,471,471,588,471,625,625,471,625,434,625,471,625,588,471,952,625,625,434,471,471,434,471,471,471,471,471,471,471,471,471,471,471,850,471,471,850,471,850,471,988,433,988,434,471,433,471,471,471,471,471,471,471,732,471,471,471,471,471,471,3
