2,1,1,1,2,2,2,1,4,1,1,1,1,2,1,1,3,1,3,1,2,1,1,3,1,1,4,3,1,1,3,1,1,1,2,1,1,3,1,5,3,4,2,3,1,1,4,1,2,1,1,4,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,3,3,1,3,1,1,1,2,1,2,1,1,4,3,1,1,2,1,1,4,2,3,3,2,1,1,1,4,1,1,1,1,1,1,2,1,1,2,3,1,1,1,3,2,2,2,1,2,2,3,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,3,1,3,1,1,4,1,1,3,2,2,3,1,2,2,2,2,1,1,1,3,2,1,3,3,1,1,4,1,1,1,2,1,1,2,1,1,2,1,1,2,4,3,2,3,3,3,2,2,1,1,1,3,1,4,2,1,1,2,2,2,4,2,2,1,1,4,1,1,1,2,3,1,5,3,3,4,2,1,1,1,4,1,4,1,2,1,3,1,2,1,2,2,5,1,1,2,4,4,2,4,1,3,2,3,5,4,1,3,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,4,1,1,3,1,3,1,3,3,3,3,3,1,3,1,2,3,3,3,2,3,3,1,1,3,1,2,2,3,3,3,1,1,3,2,1,1,3,1,1,2,4,1,4,4,2,2,2,4,4,4,4,4,4,4,1,3,4,1,3,4,2,4,2,2,4,4,4,4,4,1,4,3,2,4,4,4,4,1,4,4,1,4,4,2,4,4,2,2,4,2,1,1,4,4,2,4,1,4,4,4,1,1,4,4,4,4,4,4,2,2,4,4,4,4,2,4,2,4,2,4,4,4,2,4,4,1,4,4,4,4,4,4,4,2,1,4,1,1,1,2,3,2,2,1,2,4,1,2,2,1,1,1,1,4,1,2,2,2,2,1,1,4,4,2,1,1,5,4,4,4,4,1,3,3,1,3,1,1,3,3,2,3,1,1,3,3,2,2,3,3,1,3,3,3,1,2,3,3,3,3,3,2,1,2,1,1,1,2,2,1,2,2,1,3,2,1,3,3,1,3,4,2,2,3,2,3,2,1,2,3,2,1,1,1,4,3,2,3,2,2,1,2,3,3,2,2,2,1,3,3,2,3,1,2,2,1,3,1,3,1,3,3,4,1,2,3,3,3,2,1,3,1,3,2,2,3,1,3,2,2,3,1,1,2,1,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,1,2,3,3,1,3,2,2,1,1,2,2,2,1,3,1,3,1,3,3,3,3,3,1,3,3,3,2,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,5,3,1,1,1,1,1,1,2,1,2,2,3,2,2,1,1,1,3,3,2,1,2,3,1,2,2,1,1,1,2,2,1,1,3,1,2,1,1,1,1,1,1,3,1,2,2,1,3,1,1,1,3,2,1,2,2,1,2,2,1,2,1,2,1,3,3,2,2,1,2,1,2,2,1,1,1,1,2,2,3,1,5,2,1,3,1,2,2,2,3,2,2,3,3,1,1,3,2,1,2,2,2,3,3,2,1,1,1,3,2,1,1,3,3,2,1,2,2,3,2,3,2,3,1,1,2,2,3,2,3,3,3,1,3,1,3,3,3,1,3,3,3,1,3,1,3,2,3,1,4,2,1,2,2,3,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2,3,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,3,3,3,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,5,3,3,5,1,1,1,2,1,5,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,4,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1;125,116,125,125,125,125,116,125,44,125,44,57,125,116,57,44,125,44,125,125,125,44,125,44,4,125,44,125,125,116,57,125,125,44,125,57,125,116,57,57,125,125,116,57,44,125,116,57,57,112,125,116,57,44,125,44,125,44,33,33,125,116,44,53,4,125,116,127,44,125,116,57,4,125,116,44,125,116,125,116,44,44,125,125,116,57,44,125,125,116,125,57,125,116,44,57,4,125,116,44,125,125,44,125,44,125,57,125,44,116,116,125,125,125,125,125,125,116,125,116,125,116,20,125,125,125,112,125,116,112,125,116,125,125,112,112,44,125,125,108,125,116,108,44,125,116,125,116,116,125,116,125,125,112,112,125,125,125,125,108,125,125,125,116,125,116,125,116,125,57,125,125,108,108,125,116,125,125,125,125,125,125,20,125,116,116,125,125,116,116,125,116,57,125,125,125,44,125,125,116,44,125,116,44,112,125,108,44,57,44,44,125,116,125,125,116,57,20,4,125,116,44,125,116,44,44,20,125,44,44,44,125,116,108,44,116,20,4,125,44,4,116,44,112,45,125,108,44,43,125,44,20,125,44,44,112,125,125,125,116,125,116,125,116,125,116,44,125,125,51,125,116,44,125,44,125,44,125,44,125,125,44,125,44,125,116,44,44,125,44,57,125,57,57,125,116,57,57,125,44,44,125,108,57,112,17,112,125,116,44,20,125,116,44,57,125,4,125,116,44,44,116,125,116,44,4,44,125,116,125,108,44,51,125,116,125,116,125,44,125,44,125,125,125,125,108,44,125,116,125,125,116,44,4,125,44,116,116,4,125,116,44,44,44,116,125,116,116,125,116,44,125,112,125,116,116,116,125,44,4,125,116,44,125,116,44,4,44,125,116,44,125,116,57,125,116,44,116,44,125,116,116,116,116,125,116,44,20,4,125,116,44,125,116,4,4,125,116,125,116,4,125,125,116,17,44,125,116,4,125,125,44,23,63,125,116,44,116,116,112,45,125,116,44,125,125,116,17,44,57,125,116,44,125,116,44,4,125,116,44,125,116,116,116,116,4,125,116,44,116,4,125,116,44,116,116,44,44,125,116,44,125,125,116,125,125,116,125,116,125,116,112,17,44,125,125,125,116,4,125,116,44,4,125,116,44,125,116,4,125,116,44,125,125,116,44,125,116,125,116,44,125,116,112,17,45,125,116,44,20,125,4,125,116,20,20,20,57,125,116,44,20,125,20,20,125,116,20,20,20,57,20,125,116,20,125,116,116,20,125,116,125,116,125,116,108,44,116,116,4,125,116,125,4,125,116,125,4,125,116,4,125,116,4,125,116,4,125,116,125,116,44,125,125,116,1,17,125,116,4,125,116,4,125,116,4,125,116,112,17,4,125,116,4,125,116,57,125,4,125,116,20,125,116,125,116,4,125,116,4,125,116,4,125,116,125,125,4,125,116,125,116,112,112,4,125,116,125,125,125,116,4,125,116,108,125,4,125,116,108,4,125,116,108,125,116,125,116,125,116,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,116,125,116,44,4,125,116,108,125,125,116,44,4,125,116,108,125,116,4,125,116,108,125,116,125,116,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,57,4,125,116,108,125,116,44,125,116,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,116,4,125,116,108,4,125,116,108,125,4,125,116,108,4,125,116,108,125,116,4,125,116,108,4,125,116,108,125,116,125,116,4,125,116,108,125,116,125,112,4,125,116,108,4,125,116,108,125,116,4,125,116,108,112,4,125,116,108,4,125,116,108,4,125,116,108,125,112,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,125,116,125,116,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,125,116,4,125,116,108,125,116,4,125,116,108,125,116,4,125,116,108,4,125,116,108,4,125,116,108,125,116,4,125,116,108,4,125,116,108,116,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,125,116,20,4,125,116,108,116,116,116,125,116,4,125,44,125,116,125,116,116,125,116,4,125,116,108,125,112,33,125,116,125,125,20,33,4,125,116,108,125,125,116,125,116,125,116,125,116,125,125,4,125,116,108,4,125,116,108,125,116,125,125,4,125,116,108,44,4,125,116,108,4,125,116,108,4,125,116,108,4,125,116,108,125,125,116,108,125,116,108,125,125,116,108,125,125,125,116,108,125,116,108,125,116,112,33,45,20,20,125,116,108,125,116,108,125,116,125,116,125,116,108,125,116,108,125,125,116,108,125,116,108,125,116,108,125,125,116,125,116,108,125,116,108,125,116,108,125,116,108,125,116,108,125,44,125,125,44,57,125,125,125,116,125,116,125,125,116,125,116,116,125,116,108,125,116,125,125,116,108,125,116,108,125,125,116,108,125,116,108,44,125,116,125,116,125,116,108,125,116,125,116,108,125,116,125,125,116,125,116,108,125,116,125,125,125,4,125,116,108,125,116,108,125,116,125,116,108,125,116,125,116,125,125,116,125,116,108,125,116,44,125,116,125,116,125,116,125,125,116,44,125,116,44,125,116,125,116,108,112,125,116,125,116,116,125,116,108,125,125,116,108,116,125,116,108,125,116,108,125,116,108,44,116,125,116,125,116,57,125,116,108,125,116,108,125,116,125,125,116,108,116,125,116,108,125,116,125,116,125,116,108,125,125,116,108,125,116,125,116,125,116,108,116,125,125,116,112,125,125,116,108,125,125,116,108,125,116,108,125,116,108,125,116,108,125,116,108,125,116,108,125,116,108,125,116,108,125,116,108,125,125,116,108,125,116,108,125,116,108,20,125,116,125,116,108,125,116,108,125,125,116,108,125,116,125,116,125,125,125,116,125,116,125,116,125,125,116,108,125,125,116,108,125,125,116,108,125,116,108,125,116,108,125,116,108,125,116,108,125,125,116,108,125,116,108,125,116,108,125,116,125,125,116,125,112,112,125,116,125,116,112,125,116,125,125,116,125,125,125,125,125,125,116,125,116,125,116,125,116,125,116,17,33,45,125,116,108,57,125,125,57,125,125,125,116,125,125,116,125,116,125,116,108,125,116,33,45,125,125,125,125,116,108,125,116,108,125,116,112,125,116,125,116,108,125,125,116,125,116,125,116,116,125,116,125,116,112,116,125,116,108,116,125,116,116,125,125,125,116,125,125,116,108,116,125,116,125,116,116,125,116,108,125,20,125,125,116,108,125,116,125,125,116,125,116,125,125,116,125,116,57,125,116,125,125,116,116,125,116,108,125,116,108,125,116,125,116,125,125,116,125,125,116,125,116,125,125,57,116,125,116,125,116,125,116,108,125,136,125,116,17,45,125,116,125,125,116,108,125,125,116,125,116,125,116,125,116,108,125,116,125,116,125,116,108,125,116,108,125,1,125,116,108,125,116,125,125,116,125,116,125,116,125,116,108,125,116,108,125,116,20,116,125,125,116,108,125,116,116,116,125,116,108,125,116,108,125,116,116,125,116,125,116,125,116,108,125,116,125,116,108,125,116,125,116,108,116,116,125,116,125,116,125,116,108,125,116,125,116,108,125,116,108,125,116,108,116,125,116,108,125,125,116,108,125,116,108,125,116,108,116,125,116,108,125,116,108,125,116,1,112,125,116,108,1,125,116,1,125,116,136,33,45,125,136,17,33,45,125,116,125,125,116,125,116,125,116,108,125,116,125,116,116,125,116,125,125,116,125,116,125,116,125,125,125,125,116,125,116,125,125,116,125,116,125,116,108,125,125,116,125,125,116,116,116,116,125,116,116,1,116,23,116,116,116,116,125,116,116,1,116,23,116,125,116,116,125,116,116,116,116,116,20,20,125,116,108,116,116,116,116,20,20,125,116,108,116,116,116,116,108,116,125,116,108,116,116,116,125,116,108,108,116,125,116,108,125,116,108,125,116,108,108,116,116,116,125,116,57,125,116,136,125,116,116,136,33,45,125,125,125,116,125,136,125,116,125,116,125,125,116,125,116,118,125,116,125,125,116,125,116,116,125,116,108,125,116,125,108,125,116,125,125,116,125,116,125,116,23,20,116,23,63,116,61,20,125,116,108,23,63,61,125,116,17,33,45,17,125,17,125,116,108,23,63,125,116,61,125,116,116,125,116,125,116,125,116,125,116,116,125,116,125,116,116,125,116,116,116,116,116,116,116,23,63,116,61,116,116,116,100,116,116,116,23,63,116,61,20,23,63,116,61,23,63,116,61,116,23,63,116,61,136,116,116,116,116,116,116,116,116,116,116,23,63,116,61,116,116,23,63,116,61,23,63,116,61,116,23,63,116,61,23,63,116,61,116,23,63,140,116,61,23,63,116,140,61,116,136,136,45,45,136,116,116,116,116,116,136,116,116,116,116,23,63,116,140,61,116,116,136,116,136,23,63,116,140,61,23,63,116,140,61,23,63,116,140,61,23,63,116,140,61,116,136,116,136,116,116,116,116,116,116,116,116,116,116,116,116,23,63,116,140,61,116,116,116,116,20,116,116,116,116,116,116,116,116,23,63,116,140,61,116,20,116,20,20,116,116,116,116,116,116,116,116,116,116,116,20,23,63,116,140,61,116,116,116,136,116,20,116,4,116,136,136,116,116,116,116,116,116,116,20,116,20,116,116,116,136,116,116,136,23,116,116,116,136,116,116,136,116,116,116,69,27,138,23,136,116,20,116,23,116,116,136,116,20,116,116,116,116,136,136,136,136,116,136,20,136,116,136,136,136,116,136,136,136,23,116,136,116,20,116,136,136,116,116,116,116,136,136,116,116,136,136,116,116,116,136,116,116,136,20,116,20,116,116,20,116,116,116,116,20,20,136,33,45,116,116,116,116,68,116,116,116,116,116,116,116,116
1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;5,25,25,25,25,54,25,54,25,103,103,103,103,47,103,103,90,25,90,90,25,54,25,25,25,103,25,25,25,103,25,5,54,25,25,54,54,25,103,25,25,54,25,78,54,25,54,25,86,90,54,54,25,54,25,25,25,142,86,86,142,142,25,25,25,78,25,142,85,54,54,25,54,25,85,142,25,142,142,85,54,54,25,25,90,90,54,25,54,54,25,90,54,25,54,25,90,54,54,25,25,54,86,90,54,143,54,54,54,25,25,54,25,143,54,54,54,54,143,143,54,54,54,54,143,54,143,25,54,143,143,54,143,54,25,25,143,54,25,54,54,54,143,71,54,54,71,143,71,54,71,143,54,25,54,25,143,86,54,25,25,25,54,54,90,25,143,86,54,25,137,137,137,137,137,5,137,137,86,54,25,143,137,143,143,86,25,25,25,86,25,137,137,143,54,143,143,143,54,25,143,25,54,25,54,86,86,25,54,143,137,123,142,54,73,123,54,54,123,86,123,123,143,54,143,123,54,86,73,54,25,25,54,137,87,86,25,25,137,86,86,86,90,86,86,86,142,86,128,86,5,86,142,86,86,123,123,86,86,123,123,123,142,86,86,86,47,86,123,123,86,86,123,123,86,123,123,86,123,123,86,86,142,86,86,86,86,90,5,86,86,86,5,86,90
1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1;111,111,111,111,111,111,111,111,137,137,74,6,63,6,88,64,6,111,6,85,6,140,140,63
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,3,3,1,3,1,2,1,1,4,1,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;33,33,27,53,45,27,20,33,45,33,20,33,27,33,45,27,45,53,45,33,27,53,27,45,27,17,27,53,27,53,27,86,86,107,107,107,65,6,65,65,6,107,45,20,17,33,107,110,107,33,17,53,45,112,53,45,53,17,45,45,17,107,53,53,17,45,53,17,45,45,53,17,45,33,68,53,17,45,68,53,27,45,17,17,45,68,17,33,95,80,95,107,45,107,107,107,107,68,27,76,107,107,107,86,107,107,107,107,107,107,53,107,107,76,45,68,53,27,45,27,107,107,107,112,107,107,107,95,20,53,27,45,33,17,17,17,45,107,107,112,95,107,95,112,107,95,107,107,107,107,107,95,45,95,107,17,17,33,75,95,107,53,17,107,68,53,45,95,45,33,68,53,27,76,45,33,33,107,27,107,75,45,80,6,41,27,45,75,75,75,75,53,27,45,65,33,17,80,17,45,17,80,107,80,107,68,107,17,123,112,71,107,112,62,1,107,112
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,1,2,1,1,2,1,1,3,1;59,128,128,59,65,6,6,6,6,128,128,6,128,6,59,128,65,66,59,59,6,39,39,6,6,39,6,59,66,59,6,6,145,59,39,39,6,65,6,6,65,6,59,39,59,6,145,39,145,39,101,39,59,39,39,39,59,128,103,143,65,6,59,107,59,39,59,6,65,6,65,65,6,6,6,59,39,59,39,145,39,145,145,39,59,145,70,145,65,6,39,6,65,6,83,39,65,6,39,145,65,39,6,39
1,2,2,1,1,2,2,1,3,1,1;34,34,113,34,113,113,144,34,113,109,113,113,34,144,131,121,121
1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2;17,17,112,112,112,112,112,112,45,45,112,17,112,45,112,112,112,17,112,112,53,45,112,112,17,112,53,112,112,112,53,112,45,112,112,112,53,112,45,53,45,53,45,45,112,33,112,112,53,45,53,112,17,112,112,53,17,46,53,112,53,45,112,33,53,45,17,53,45,112,112,17,112,112,46,45,53,45,45,17,17,53,112,53,45,112,53,17,112,112,112,112,112,45,53,45,46,17,46,112,53,112,45,53,45,17,112,17,112,112,112,45,17,112,112,112,53,45,112,53,112,27,45,69,112,53,45,53,53,53,112,27,45,45,112,112,138,17,112,53,112,17,112,112,112,33,112,17,76,52,112,112,112,112,45,53,45,53,53,45,112,27,112,112,112,53,17,112,45,52,112,76,53,52,53,112,45,53,45,112,53,112,112,112,17,17,112,112,142,45,76,112,112,17,112,112,53,112,45,112,53,46,45,45,112,112,46,45,112,17,112,112,112,112,112,17,112,112,45,112,20,112,110,110,138,112,138,112,45,45,17,76,46,17,76,46,112,112,112,112,53,112,53,112,17,17,112,112,112,112,53,45,53,45,112,112,53,45,53,45
1,1,1,3,1,2,2,1,2,1,1,1,1;109,109,109,4,130,84,109,109,113,109,113,109,4,130,144,113,109,109
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1;57,140,17,76,17,17,17,17,46,46,45,102,46,57,46,63,63,63,63,56,63,56,63,115,27,77,17,46,17,63,46,140,140,63,46
1,1,2,1,1,1,1,1,1,1,1,1,1,1;22,119,42,106,106,67,113,144,144,113,131,119,144,119,144
1,1,1,2,1,3,2,1,1,1,4,2,2,3,1,3,1,5,1;45,17,33,13,138,17,36,96,138,96,45,17,17,138,68,96,138,45,68,96,36,138,146,27,36,96,146,27,36,17,27,110,96,138,45,96
1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,2,1,1,3,1,3,1,4,2,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,1,3,1,1,2,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,4,2,1,4,1,4,1,4,1,1,2,1,4,1,1,1,1,1,4,1,1,1,4,1,1,4,1,1,2,1,1,2,1,4,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,2,1,2,1,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,1,1,1,3,1,1,1,1,1,3,4,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,4,1,1,1,1,1,2,1,4,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1;132,108,132,55,132,47,47,132,55,47,47,132,132,47,47,132,47,55,5,132,47,55,5,132,132,132,132,132,47,47,132,132,5,47,47,47,5,47,47,47,47,132,47,47,132,47,5,5,5,132,47,132,55,5,5,5,5,5,55,47,5,55,55,47,55,5,5,47,55,5,47,132,47,55,5,47,5,132,47,55,5,47,5,47,5,47,47,47,5,132,132,47,47,47,47,47,5,132,132,47,55,5,47,5,47,132,5,47,47,5,132,132,132,132,5,47,47,55,132,47,5,47,2,5,132,132,47,5,132,108,132,132,47,5,47,132,47,55,5,132,132,132,47,47,90,55,47,132,132,47,47,132,55,5,104,47,47,5,47,47,47,132,47,47,104,85,47,132,132,47,47,132,5,5,132,132,108,132,47,5,47,5,132,132,47,132,132,47,55,5,47,47,5,132,5,55,5,47,132,132,132,47,5,132,47,55,5,47,5,132,55,47,5,5,47,5,47,132,47,5,47,47,55,47,132,132,132,47,55,5,5,132,132,132,5,47,132,5,5,5,132,5,47,5,47,5,5,5,47,5,47,132,47,132,47,55,5,132,47,55,5,132,132,108,47,132,47,132,47,5,132,47,132,5,5,132,132,47,55,5,5,47,5,5,55,47,132,132,5,47,132,132,47,132,47,47,132,55,5,15,5,55,5,132,55,5,5,132,132,55,5,5,55,5,55,137,132,5,55,55,132,55,5,132,55,5,55,5,132,55,55,5,132,132,55,5,132,5,132,5,5,55,5,132,132,55,5,132,55,5,5,5,132,5,132,55,5,5,5,55,5,5,132,55,5,55,5,5,132,132,55,5,55,132,55,5,5,5,55,55,5,75,72,55,55,55,55,5,55,55,55,55,132,55,132,55,5,132,55,5,132,55,5,132,5,132,132,87,5,132,5,5,132,132,55,132,87,87,55,55,87,5,5,87,73,87,132,87,5,132,87,132,132,73,132,132,87,87,132,87,132,55,87,132,132,132,5,132,5,132,55,5,132,55,5,5,132,55,5,55,55,55,55,55,132,55,87,5,55,55,55,55,87,87,132,87,87,87,87,87,2,87,87,87,87,132,55,87,5,2,73,55,87,87,87,73,55,87,87,132,55,87,5,55,132,55,132,2,87,87,87,87,87,55,132,55,87,5,132,55,87,132,132,55,87,5,87,5,5,132,55,87,5,132,132,55,87,5,55,132,55,87,5,5,87,132,55,5,132,55,87,5,5,87,87,132,87,132,55,87,5,87,108,55,132,55,87,5,87,5,132,55,87,5,5,132,87,5,5,55,55,87,87,132,55,87,5,87,87,87,5,132,55,87,5,87,87,5,55,5,87,55,87,87,87,55,55,143,5,132,55,87,5,87,108,5,132,55,87,5,87,5,5,87,5,5,87,5,132,87,5,87,132,55,87,5,87,87,87,87,87,87,55,132,5,87,93,132,143,5,132,132,5,55,55,5,55,87,55,87,55,5,5,132,55,87,5,132,143,5,87,5,143,87,87,132,55,87,5,132,55,87,5,87,87,87,55,87,5,143,87,87,132,87,55,87,5,132,55,87,5,132,55,87,5,87,108,132,87,5,108,55,55,87,5,87,132,87,55,87,143,143,143,87,55,87,5,5,87,87,132,87,55,87,87,132,132,55,87,5,132,87,87,143,5,87,87,87,5,132,132,47,87,87,5,137,137,5,87,87,55,55,87,132,55,5,143,137,5,5,114,87,87,5,5,5,5,132,55,87,5,87,87,87,87,137,87,5,132,132,55,87,5,87,5,5,5,87,132,87,55,87,87,143,143,137,137,87,90,132,5,87,5,5,87,87,87,132,132,55,87,5,132,55,143,143,132,55,87,5,5,5,5,132,132,132,132,87,132,47,47,47,143,5,47,55,87,5,47,5,47,47,55,47,47,47,47,5,5,47,132,47,47,47,132,87,143,5,5,5,47,47,47,47,87,47,87,137,5,5,47,47,47,5,5,87,87,47,47,55,87,47,5,47,47,47,47,47,47,55,87,87,5,47,55,87,55,55,55,55,55,55,47,55,87,47,55,87,47,87,87,87,87,87,5,5,55,73,87,87,73,87,87,5,87,87,5,87,5,87,5,87,87,87,5,5,5,5,5,5,5,5,87,5,87,5,5,87,5,5
